ID DRAW_TYPE DRAW_VALUE
3617 NORMAL 0.220673
3618 NORMAL 0.688863
3619 NORMAL 0.388348
3620 NORMAL -0.535441
3621 NORMAL 0.143859
3622 NORMAL -0.619124
3623 NORMAL -1.275743
3624 NORMAL 0.261577
3625 NORMAL 0.223878
3626 NORMAL -0.013556
3627 NORMAL 0.477550
3628 NORMAL 0.188680
3629 NORMAL 0.104307
3630 NORMAL -0.378820
3631 NORMAL -0.567557
3632 NORMAL -0.813270
3633 NORMAL -0.879215
3634 NORMAL -0.285689
3635 NORMAL -0.057984
3636 NORMAL -0.124058
3637 NORMAL 0.132892
3638 NORMAL -0.151568
3639 NORMAL 0.270873
3640 NORMAL 0.068962
3641 NORMAL 0.048832
3642 NORMAL 0.585868
3643 NORMAL 0.505789
3644 NORMAL 0.308174
3645 NORMAL 0.693309
3646 NORMAL 0.378388
3647 NORMAL -0.372900
3648 NORMAL -0.091368
3649 NORMAL -0.365218
3650 NORMAL -0.083017
3651 NORMAL 0.034997
3652 NORMAL 0.301364
3653 NORMAL 0.788361
3654 NORMAL -0.135497
3655 NORMAL 0.339849
3656 NORMAL 0.215113
3657 NORMAL -0.699741
3658 NORMAL 0.438317
3659 NORMAL 0.341792
3660 NORMAL 0.532193
3661 NORMAL 0.760833
3662 NORMAL -0.045175
3663 NORMAL 1.248457
3664 NORMAL 0.765713
3665 NORMAL 0.211651
3666 NORMAL -0.207120
3667 NORMAL -0.074291
3668 NORMAL -0.285994
3669 NORMAL -0.509704
3670 NORMAL -0.751112
3671 NORMAL -0.324659
3672 NORMAL 0.167768
3673 NORMAL 0.998606
3674 NORMAL 0.155047
3675 NORMAL -1.178867
3676 NORMAL 0.079618
3677 NORMAL 0.182357
3678 NORMAL 0.267826
3679 NORMAL -0.213684
3680 NORMAL -0.318451
3681 NORMAL 0.112025
3682 NORMAL 0.230024
3683 NORMAL 0.878292
3684 NORMAL -0.522766
3685 NORMAL -0.011839
3686 NORMAL 0.203029
3687 NORMAL -0.106561
3688 NORMAL -0.363342
3689 NORMAL 0.412016
3690 NORMAL -0.754441
3691 NORMAL 0.121065
3692 NORMAL 0.223625
3693 NORMAL 0.490782
3694 NORMAL 0.415915
3695 NORMAL -0.256145
3696 NORMAL -0.432924
3697 NORMAL 0.011577
3698 NORMAL -0.253640
3699 NORMAL 0.178263
3700 NORMAL -0.278858
3701 NORMAL -0.122872
3702 NORMAL 0.276924
3703 NORMAL 0.435824
3704 NORMAL 0.080415
3705 NORMAL 0.696230
3706 NORMAL -0.252312
3707 NORMAL -0.256149
3708 NORMAL -0.374908
3709 NORMAL -0.646786
3710 NORMAL -0.030820
3711 NORMAL 1.066120
3712 NORMAL 0.677342
3713 NORMAL 1.035990
3714 NORMAL -0.066739
3715 NORMAL 0.622330
3716 NORMAL 0.676541
3717 NORMAL 0.117362
3718 NORMAL 0.089080
3719 NORMAL 0.416098
3720 NORMAL 0.116185
3721 NORMAL 0.269222
3722 NORMAL -0.096487
3723 NORMAL 0.243011
3724 NORMAL 0.462534
3725 NORMAL 0.637878
3726 NORMAL 0.152309
3727 NORMAL -0.630980
3728 NORMAL 0.003426
3729 NORMAL -0.194308
3730 NORMAL 0.032797
3731 NORMAL -0.439816
3732 NORMAL 0.863067
3733 NORMAL 0.042311
3734 NORMAL 0.120241
3735 NORMAL 0.030278
3736 NORMAL -0.050556
3737 NORMAL -0.266802
3738 NORMAL 0.378388
3739 NORMAL 0.749843
3740 NORMAL -0.471374
3741 NORMAL 0.222248
3742 NORMAL 0.415607
3743 NORMAL 0.652921
3744 NORMAL -0.054500
3745 NORMAL -0.166971
3746 NORMAL 0.659892
3747 NORMAL -0.264097
3748 NORMAL 0.246740
3749 NORMAL -0.915404
3750 NORMAL 0.227166
3751 NORMAL -0.660761
3752 NORMAL 0.474863
3753 NORMAL 0.359863
3754 NORMAL -0.041380
3755 NORMAL 0.127190
3756 NORMAL 0.611248
3757 NORMAL 0.123217
3758 NORMAL 0.084597
3759 NORMAL 0.171939
3760 NORMAL 0.721645
3761 NORMAL 0.239896
3762 NORMAL -0.109368
3763 NORMAL -0.169626
3764 NORMAL -0.063553
3765 NORMAL -1.216460
3766 NORMAL 0.087552
3767 NORMAL -0.659029
3768 NORMAL -0.368397
3769 NORMAL 0.605074
3770 NORMAL 0.497137
3771 NORMAL 0.748866
3772 NORMAL 0.252055
3773 NORMAL 0.788373
3774 NORMAL 0.352715
3775 NORMAL -0.128329
3776 NORMAL 0.098846
3777 NORMAL 0.004766
3778 NORMAL 0.904416
3779 NORMAL 0.285286
3780 NORMAL -0.104743
3781 NORMAL 0.032928
3782 NORMAL -0.039631
3783 NORMAL 0.755517
3784 NORMAL 0.314296
3785 NORMAL -0.760225
3786 NORMAL -0.224268
3787 NORMAL -0.350071
3788 NORMAL 0.410281
3789 NORMAL -0.743029
3790 NORMAL 0.640416
3791 NORMAL 0.917531
3792 NORMAL 0.159384
3793 NORMAL -0.428755
3794 NORMAL 0.198567
3795 NORMAL -0.472132
3796 NORMAL 0.762870
3797 NORMAL 0.759670
3798 NORMAL 0.670377
3799 NORMAL 0.361804
3800 NORMAL 0.820151
3801 NORMAL 0.019722
3802 NORMAL 0.317543
3803 NORMAL 0.942029
3804 NORMAL -0.031153
3805 NORMAL 0.089622
3806 NORMAL 0.056738
3807 NORMAL 0.450357
3808 NORMAL -0.002209
3809 NORMAL -0.904215
3810 NORMAL -0.300021
3811 NORMAL -0.800831
3812 NORMAL -0.139683
3813 NORMAL 0.147423
3814 NORMAL -1.016922
3815 NORMAL 0.339517
3816 NORMAL 0.048182
3817 NORMAL -0.881156
3818 NORMAL 0.816142
3819 NORMAL 0.023301
3820 NORMAL 0.329371
3821 NORMAL -1.124885
3822 NORMAL 0.885016
3823 NORMAL 0.010711
3824 NORMAL 0.475302
3825 NORMAL -0.411879
3826 NORMAL 0.564539
3827 NORMAL 0.903280
3828 NORMAL 0.057399
3829 NORMAL 0.713271
3830 NORMAL -0.190514
3831 NORMAL 0.052893
3832 NORMAL -0.200518
3833 NORMAL 0.175911
3834 NORMAL -0.336637
3835 NORMAL -0.352499
3836 NORMAL 0.082710
3837 NORMAL -0.089902
3838 NORMAL -0.199765
3839 NORMAL 0.323030
3840 NORMAL -0.796382
3841 NORMAL 0.096850
3842 NORMAL -0.119002
3843 NORMAL 0.663481
3844 NORMAL 0.391824
3845 NORMAL -0.252793
3846 NORMAL -0.619845
3847 NORMAL 0.288691
3848 NORMAL 0.208561
3849 NORMAL -0.403947
3850 NORMAL -0.237583
3851 NORMAL -0.297664
3852 NORMAL 1.028521
3853 NORMAL 0.768462
3854 NORMAL -0.815742
3855 NORMAL 0.196917
3856 NORMAL 1.072348
3857 NORMAL -0.510286
3858 NORMAL -0.009000
3859 NORMAL 0.628691
3860 NORMAL 0.250909
3861 NORMAL 0.123410
3862 NORMAL 0.225256
3863 NORMAL -0.399410
3864 NORMAL -0.011832
3865 NORMAL 0.855814
3866 NORMAL 0.965856
3867 NORMAL -0.516430
3868 NORMAL 0.835406
3869 NORMAL 0.424305
3870 NORMAL 0.780750
3871 NORMAL 0.776481
3872 NORMAL 1.162219
3873 NORMAL 0.251468
3874 NORMAL 0.526109
3875 NORMAL 0.012324
3876 NORMAL -0.498617
3877 NORMAL -0.404710
3878 NORMAL 0.612098
3879 NORMAL -0.131947
3880 NORMAL 0.253123
3881 NORMAL -0.384634
3882 NORMAL 0.225849
3883 NORMAL 0.603960
3884 NORMAL 0.380310
3885 NORMAL -0.546030
3886 NORMAL -0.064573
3887 NORMAL 0.131106
3888 NORMAL -0.526130
3889 NORMAL 1.066028
3890 NORMAL 0.026979
3891 NORMAL 0.218211
3892 NORMAL 0.938748
3893 NORMAL 0.443735
3894 NORMAL 0.297640
3895 NORMAL 0.130984
3896 NORMAL -0.070906
3897 NORMAL -0.630442
3898 NORMAL -0.005384
3899 NORMAL 0.447654
3900 NORMAL 0.203784
3901 NORMAL -0.303678
3902 NORMAL 0.836968
3903 NORMAL -0.642850
3904 NORMAL 0.647157
3905 NORMAL 1.309245
3906 NORMAL -0.343087
3907 NORMAL 0.127445
3908 NORMAL 0.288243
3909 NORMAL 0.048034
3910 NORMAL 0.384354
3911 NORMAL -0.249002
3912 NORMAL -0.167537
3913 NORMAL 0.547623
3914 NORMAL -0.075769
3915 NORMAL 0.209155
3916 NORMAL -0.787444
3917 NORMAL 0.486532
3918 NORMAL -0.209043
3919 NORMAL 0.674443
3920 NORMAL -0.074947
3921 NORMAL 0.363321
3922 NORMAL 0.845719
3923 NORMAL -1.050201
3924 NORMAL -0.088026
3925 NORMAL 0.938570
3926 NORMAL 0.599823
3927 NORMAL -0.282854
3928 NORMAL 1.162606
3929 NORMAL 0.235387
3930 NORMAL 0.397527
3931 NORMAL 0.890766
3932 NORMAL 0.328970
3933 NORMAL 0.492853
3934 NORMAL 0.584790
3935 NORMAL 0.414155
3936 NORMAL -0.385539
3937 NORMAL 0.482083
3938 NORMAL -0.030218
3939 NORMAL -0.734868
3940 NORMAL -0.335942
3941 NORMAL -0.677120
3942 NORMAL 0.225369
3943 NORMAL 0.244314
3944 NORMAL -0.217832
3945 NORMAL -0.127801
3946 NORMAL -0.435671
3947 NORMAL 0.636966
3948 NORMAL 0.038484
3949 NORMAL 0.875039
3950 NORMAL 0.417015
3951 NORMAL -0.198648
3952 NORMAL 0.744899
3953 NORMAL -0.326554
3954 NORMAL 0.983758
3955 NORMAL -0.108425
3956 NORMAL 0.038140
3957 NORMAL 0.857730
3958 NORMAL 0.137010
3959 NORMAL 0.613832
3960 NORMAL -0.263950
3961 NORMAL 0.093797
3962 NORMAL -0.033250
3963 NORMAL 0.349552
3964 NORMAL 0.511011
3965 NORMAL 0.641699
3966 NORMAL 0.638596
3967 NORMAL 0.116663
3968 NORMAL 0.459518
3969 NORMAL -0.208203
3970 NORMAL 0.043425
3971 NORMAL 0.524876
3972 NORMAL 0.978407
3973 NORMAL -0.004464
3974 NORMAL 0.290549
3975 NORMAL 0.113971
3976 NORMAL 0.212554
3977 NORMAL -0.201047
3978 NORMAL 0.839170
3979 NORMAL 0.352819
3980 NORMAL 0.435746
3981 NORMAL 1.403598
3982 NORMAL 0.118051
3983 NORMAL 0.829152
3984 NORMAL -0.503415
3985 NORMAL 0.731043
3986 NORMAL -0.276673
3987 NORMAL 0.356346
3988 NORMAL 0.701965
3989 NORMAL 1.247199
3990 NORMAL -0.619956
3991 NORMAL -0.424871
3992 NORMAL 0.931004
3993 NORMAL -0.874582
3994 NORMAL 0.447859
3995 NORMAL 0.404929
3996 NORMAL -0.519796
3997 NORMAL -0.006860
3998 NORMAL 0.337261
3999 NORMAL 0.212370
4000 NORMAL -0.585137
4001 NORMAL 0.037266
4002 NORMAL 0.748690
4003 NORMAL 0.689574
4004 NORMAL 1.356618
4005 NORMAL 0.061558
4006 NORMAL 0.848029
4007 NORMAL 0.579395
4008 NORMAL -0.202608
4009 NORMAL 1.398896
4010 NORMAL -0.880247
4011 NORMAL 0.291003
4012 NORMAL 0.458326
4013 NORMAL 0.610143
4014 NORMAL -0.152979
4015 NORMAL -0.640271
4016 NORMAL -0.046110
4017 NORMAL 0.344569
4018 NORMAL -0.567119
4019 NORMAL 0.392219
4020 NORMAL 0.435885
4021 NORMAL 0.346799
4022 NORMAL 0.985038
4023 NORMAL 0.149347
4024 NORMAL 0.207458
4025 NORMAL -0.105021
4026 NORMAL -0.100311
4027 NORMAL -0.137717
4028 NORMAL 0.041003
4029 NORMAL 0.999013
4030 NORMAL 0.336852
4031 NORMAL 0.313119
4032 NORMAL -0.476891
4033 NORMAL -0.689493
4034 NORMAL 0.519280
4035 NORMAL 0.403310
4036 NORMAL -0.163427
4037 NORMAL 0.169733
4038 NORMAL 0.189779
4039 NORMAL -0.336445
4040 NORMAL 0.435934
4041 NORMAL 0.510190
4042 NORMAL 0.236661
4043 NORMAL 0.402770
4044 NORMAL -1.232074
4045 NORMAL 0.488182
4046 NORMAL -0.328669
4047 NORMAL 0.387288
4048 NORMAL 0.099522
4049 NORMAL 1.000203
4050 NORMAL 0.969324
4051 NORMAL 0.161895
4052 NORMAL -0.566101
4053 NORMAL -0.336750
4054 NORMAL 0.407061
4055 NORMAL -0.656156
4056 NORMAL 0.443329
4057 NORMAL 0.535837
4058 NORMAL -0.134250
4059 NORMAL 0.628335
4060 NORMAL -0.553759
4061 NORMAL 0.227165
4062 NORMAL 0.268030
4063 NORMAL 0.617804
4064 NORMAL 1.319200
4065 NORMAL -0.220351
4066 NORMAL 1.257147
4067 NORMAL -0.294021
4068 NORMAL -0.237290
4069 NORMAL 0.338083
4070 NORMAL -0.847555
4071 NORMAL -0.425997
4072 NORMAL 1.038227
4073 NORMAL -0.791702
4074 NORMAL 0.351926
4075 NORMAL -0.071315
4076 NORMAL -0.666603
4077 NORMAL 0.251135
4078 NORMAL -0.242826
4079 NORMAL -0.037998
4080 NORMAL 0.151967
4081 NORMAL -0.042376
4082 NORMAL 0.422819
4083 NORMAL 0.003298
4084 NORMAL -0.497816
4085 NORMAL -0.126022
4086 NORMAL 0.213835
4087 NORMAL 0.566438
4088 NORMAL -0.400279
4089 NORMAL -0.082762
4090 NORMAL -0.114131
4091 NORMAL 0.297643
4092 NORMAL -0.131216
4093 NORMAL -0.008743
4094 NORMAL -0.088129
4095 NORMAL 0.160429
4096 NORMAL 0.118688
4097 NORMAL 0.263009
4098 NORMAL -0.191418
4099 NORMAL -0.188360
4100 NORMAL -0.176787
4101 NORMAL -0.116892
4102 NORMAL 0.549903
4103 NORMAL -0.317960
4104 NORMAL 1.062815
4105 NORMAL -0.105627
4106 NORMAL 0.111097
4107 NORMAL -0.261062
4108 NORMAL 0.135529
4109 NORMAL -0.270502
4110 NORMAL 0.182805
4111 NORMAL 0.575050
4112 NORMAL 0.048289
4113 NORMAL -0.473141
4114 NORMAL 0.520276
4115 NORMAL -0.320980
4116 NORMAL -0.228532
4117 NORMAL -0.673886
4118 NORMAL 0.156869
4119 NORMAL 0.541391
4120 NORMAL 0.460852
4121 NORMAL 0.002139
4122 NORMAL 0.009681
4123 NORMAL 0.362580
4124 NORMAL 0.012753
4125 NORMAL 0.445288
4126 NORMAL -0.470955
4127 NORMAL 0.486591
4128 NORMAL 0.201832
4129 NORMAL -0.436879
4130 NORMAL -0.301228
4131 NORMAL -0.288499
4132 NORMAL -0.022637
4133 NORMAL 0.662559
4134 NORMAL 0.543107
4135 NORMAL 1.122772
4136 NORMAL 0.217285
4137 NORMAL 0.359492
4138 NORMAL -0.139890
4139 NORMAL -0.254152
4140 NORMAL 0.621342
4141 NORMAL 0.720417
4142 NORMAL 0.011100
4143 NORMAL 0.507816
4144 NORMAL -0.132677
4145 NORMAL 0.616956
4146 NORMAL -0.131660
4147 NORMAL 0.058363
4148 NORMAL 0.122716
4149 NORMAL 1.000780
4150 NORMAL 0.656552
4151 NORMAL 0.198044
4152 NORMAL 0.859791
4153 NORMAL -0.443440
4154 NORMAL 0.799734
4155 NORMAL 0.401842
4156 NORMAL -0.380138
4157 NORMAL 1.190392
4158 NORMAL -1.220498
4159 NORMAL 0.085540
4160 NORMAL 0.471257
4161 NORMAL -0.007004
4162 NORMAL 0.567925
4163 NORMAL 0.143548
4164 NORMAL 0.168491
4165 NORMAL 0.138525
4166 NORMAL 0.264001
4167 NORMAL 0.204856
4168 NORMAL -0.510380
4169 NORMAL -0.508075
4170 NORMAL 0.474980
4171 NORMAL 0.219744
4172 NORMAL -0.029587
4173 NORMAL 0.715404
4174 NORMAL 0.236229
4175 NORMAL 0.120834
4176 NORMAL 0.231425
4177 NORMAL -0.432012
4178 NORMAL 1.191597
4179 NORMAL 1.187557
4180 NORMAL -0.131516
4181 NORMAL 0.141764
4182 NORMAL 0.346211
4183 NORMAL 0.253525
4184 NORMAL -0.297970
4185 NORMAL 0.133816
4186 NORMAL 0.109498
4187 NORMAL 0.761808
4188 NORMAL 0.578395
4189 NORMAL -0.687730
4190 NORMAL -0.800105
4191 NORMAL -0.229295
4192 NORMAL 0.101072
4193 NORMAL -0.305898
4194 NORMAL -0.483076
4195 NORMAL -0.521769
4196 NORMAL 0.224679
4197 NORMAL 0.195433
4198 NORMAL -0.530427
4199 NORMAL 0.353133
4200 NORMAL 0.275424
4201 NORMAL -0.349387
4202 NORMAL -0.093502
4203 NORMAL 0.463648
4204 NORMAL 0.149941
4205 NORMAL 0.045189
4206 NORMAL 0.376365
4207 NORMAL -0.418833
4208 NORMAL 0.704112
4209 NORMAL -0.187041
4210 NORMAL 0.650352
4211 NORMAL 0.372663
4212 NORMAL 0.625301
4213 NORMAL -0.058420
4214 NORMAL -0.626644
4215 NORMAL 0.697273
4216 NORMAL 0.781331
4217 NORMAL 0.140287
4218 NORMAL -0.634325
4219 NORMAL -0.075073
4220 NORMAL 0.595824
4221 NORMAL 0.595939
4222 NORMAL 0.233802
4223 NORMAL 0.272174
4224 NORMAL 0.827579
4225 NORMAL 0.622258
4226 NORMAL 1.056805
4227 NORMAL 0.037102
4228 NORMAL 0.316491
4229 NORMAL -0.272168
4230 NORMAL -0.219171
4231 NORMAL -0.266579
4232 NORMAL 0.926958
4233 NORMAL -0.179171
4234 NORMAL 0.023888
4235 NORMAL -1.159714
4236 NORMAL -0.344747
4237 NORMAL 0.014282
4238 NORMAL 0.341362
4239 NORMAL -0.853894
4240 NORMAL -0.370825
4241 NORMAL -0.862676
4242 NORMAL 0.779691
4243 NORMAL 0.381439
4244 NORMAL -0.347862
4245 NORMAL 0.424389
4246 NORMAL -0.142581
4247 NORMAL 0.390976
4248 NORMAL 0.234237
4249 NORMAL 0.816193
4250 NORMAL -0.103757
4251 NORMAL 0.499150
4252 NORMAL 0.187859
4253 NORMAL 0.344839
4254 NORMAL -0.059818
4255 NORMAL -0.302013
4256 NORMAL -0.227399
4257 NORMAL -0.862895
4258 NORMAL 0.213649
4259 NORMAL 0.429623
4260 NORMAL 0.141611
4261 NORMAL -0.398419
4262 NORMAL 0.137890
4263 NORMAL 0.179985
4264 NORMAL 0.665507
4265 NORMAL 0.669653
4266 NORMAL 0.249614
4267 NORMAL 0.485743
4268 NORMAL -0.210205
4269 NORMAL -0.205479
4270 NORMAL 0.638907
4271 NORMAL 0.270796
4272 NORMAL 0.235713
4273 NORMAL 0.386096
4274 NORMAL 1.003297
4275 NORMAL 0.127554
4276 NORMAL 0.095999
4277 NORMAL -0.517798
4278 NORMAL 0.674099
4279 NORMAL -0.199121
4280 NORMAL -0.164318
4281 NORMAL 0.082673
4282 NORMAL 0.296829
4283 NORMAL -0.541729
4284 NORMAL -0.099191
4285 NORMAL 0.360272
4286 NORMAL 0.705467
4287 NORMAL -0.106365
4288 NORMAL -0.295632
4289 NORMAL 1.137144
4290 NORMAL -0.142195
4291 NORMAL 1.118932
4292 NORMAL 0.921159
4293 NORMAL 0.602490
4294 NORMAL -0.087442
4295 NORMAL 0.991551
4296 NORMAL -0.693194
4297 NORMAL 0.362531
4298 NORMAL 0.334112
4299 NORMAL -0.479547
4300 NORMAL 0.260007
4301 NORMAL -0.262489
4302 NORMAL 0.113889
4303 NORMAL 0.437298
4304 NORMAL 1.343599
4305 NORMAL -0.454422
4306 NORMAL 0.878192
4307 NORMAL 0.665380
4308 NORMAL 0.937942
4309 NORMAL 0.596789
4310 NORMAL 0.155784
4311 NORMAL -0.066315
4312 NORMAL 0.871824
4313 NORMAL -0.180343
4314 NORMAL 0.301382
4315 NORMAL -0.850763
4316 NORMAL -0.565372
4317 NORMAL 0.654459
4318 NORMAL 0.881906
4319 NORMAL -0.164081
4320 NORMAL -0.868319
4321 NORMAL 0.214643
4322 NORMAL -0.756541
4323 NORMAL 0.585487
4324 NORMAL 0.861595
4325 NORMAL -0.046290
4326 NORMAL 0.214057
4327 NORMAL -0.550114
4328 NORMAL -0.138560
4329 NORMAL 1.140845
4330 NORMAL -0.031097
4331 NORMAL -0.681362
4332 NORMAL 0.472134
4333 NORMAL -0.442737
4334 NORMAL -0.681771
4335 NORMAL -0.127084
4336 NORMAL -0.113281
4337 NORMAL -0.483956
4338 NORMAL -0.390310
4339 NORMAL 0.794695
4340 NORMAL 0.235713
4341 NORMAL 0.470849
4342 NORMAL 1.254891
4343 NORMAL -0.372913
4344 NORMAL 0.972775
4345 NORMAL 0.408660
4346 NORMAL -0.060625
4347 NORMAL -0.300617
4348 NORMAL -0.242251
4349 NORMAL 0.877245
4350 NORMAL 0.225531
4351 NORMAL -0.585654
4352 NORMAL -0.887016
4353 NORMAL -0.101083
4354 NORMAL 0.452316
4355 NORMAL -0.614219
4356 NORMAL -0.575377
4357 NORMAL -0.051514
4358 NORMAL 0.117675
4359 NORMAL -0.217623
4360 NORMAL 0.681581
4361 NORMAL 0.066847
4362 NORMAL 0.076742
4363 NORMAL -0.460839
4364 NORMAL 0.234630
4365 NORMAL 0.076906
4366 NORMAL 0.221963
4367 NORMAL 0.419037
4368 NORMAL 0.024102
4369 NORMAL 0.031962
4370 NORMAL -0.116961
4371 NORMAL 0.410127
4372 NORMAL 0.323082
4373 NORMAL -0.036333
4374 NORMAL 0.349998
4375 NORMAL -0.073636
4376 NORMAL 0.208595
4377 NORMAL -0.186513
4378 NORMAL -0.338234
4379 NORMAL 0.538948
4380 NORMAL 0.540992
4381 NORMAL -0.123661
4382 NORMAL 0.955976
4383 NORMAL 0.348977
4384 NORMAL -0.903334
4385 NORMAL 0.077052
4386 NORMAL 0.255390
4387 NORMAL -0.202896
4388 NORMAL 0.836100
4389 NORMAL 0.242148
4390 NORMAL 0.021065
4391 NORMAL 0.259489
4392 NORMAL 0.076607
4393 NORMAL -0.514393
4394 NORMAL -0.603802
4395 NORMAL -0.118087
4396 NORMAL -0.285845
4397 NORMAL 0.592089
4398 NORMAL 0.288998
4399 NORMAL -1.165930
4400 NORMAL -0.333612
4401 NORMAL 0.222041
4402 NORMAL 0.004400
4403 NORMAL 0.221738
4404 NORMAL -0.142130
4405 NORMAL -0.088354
4406 NORMAL 0.545106
4407 NORMAL 0.469285
4408 NORMAL -0.141743
4409 NORMAL -0.678881
4410 NORMAL -0.137203
4411 NORMAL 0.135631
4412 NORMAL -0.243894
4413 NORMAL 0.228562
4414 NORMAL 0.647589
4415 NORMAL 0.410575
4416 NORMAL 0.828545
4417 NORMAL -0.117145
4418 NORMAL 0.875242
4419 NORMAL 0.984750
4420 NORMAL 1.489011
4421 NORMAL 0.437328
4422 NORMAL -0.338944
4423 NORMAL -0.398364
4424 NORMAL -0.042282
4425 NORMAL 0.804513
4426 NORMAL -0.685981
4427 NORMAL 0.372458
4428 NORMAL -0.822525
4429 NORMAL -0.565315
4430 NORMAL -0.193301
4431 NORMAL -0.169595
4432 NORMAL -0.291206
4433 NORMAL 0.121230
4434 NORMAL 0.310968
4435 NORMAL 0.028445
4436 NORMAL -0.611780
4437 NORMAL -0.782382
4438 NORMAL -0.009277
4439 NORMAL -0.565200
4440 NORMAL 0.097398
4441 NORMAL 0.964497
4442 NORMAL -0.809228
4443 NORMAL 0.180920
4444 NORMAL 0.728984
4445 NORMAL -0.091952
4446 NORMAL 0.275847
4447 NORMAL -0.303148
4448 NORMAL 0.698506
4449 NORMAL -0.449993
4450 NORMAL -0.459353
4451 NORMAL -0.166355
4452 NORMAL -0.425300
4453 NORMAL 0.760338
4454 NORMAL -1.082662
4455 NORMAL 0.869559
4456 NORMAL 1.009345
4457 NORMAL 0.309324
4458 NORMAL 0.100171
4459 NORMAL -0.322615
4460 NORMAL 0.236719
4461 NORMAL 0.051729
4462 NORMAL -0.283938
4463 NORMAL 0.477040
4464 NORMAL -0.432098
4465 NORMAL -0.625483
4466 NORMAL 0.772526
4467 NORMAL -0.503163
4468 NORMAL -0.105069
4469 NORMAL 0.156447
4470 NORMAL -0.258068
4471 NORMAL 0.299509
4472 NORMAL 0.559612
4473 NORMAL -0.200023
4474 NORMAL 0.076331
4475 NORMAL -0.158800
4476 NORMAL 0.259914
4477 NORMAL -0.144770
4478 NORMAL -0.117355
4479 NORMAL -0.180408
4480 NORMAL 0.213725
4481 NORMAL -0.116025
4482 NORMAL 0.618211
4483 NORMAL 0.329542
4484 NORMAL 0.418793
4485 NORMAL -0.556932
4486 NORMAL -0.117470
4487 NORMAL -0.043036
4488 NORMAL 0.717246
4489 NORMAL 0.055212
4490 NORMAL 0.193027
4491 NORMAL -0.328867
4492 NORMAL -0.088264
4493 NORMAL 0.317552
4494 NORMAL -0.434500
4495 NORMAL -0.603625
4496 NORMAL 0.261134
4497 NORMAL -0.247151
4498 NORMAL 1.079061
4499 NORMAL -0.198135
4500 NORMAL 0.256579
4501 NORMAL 0.606963
4502 NORMAL 0.243267
4503 NORMAL 0.436298
4504 NORMAL 0.236323
4505 NORMAL -0.355047
4506 NORMAL -0.213376
4507 NORMAL 0.075455
4508 NORMAL -0.088040
4509 NORMAL 0.539457
4510 NORMAL 0.231059
4511 NORMAL 0.081789
4512 NORMAL -0.466435
4513 NORMAL 0.206981
4514 NORMAL -0.417721
4515 NORMAL 1.347578
4516 NORMAL -0.145695
4517 NORMAL 0.200156
4518 NORMAL 0.448341
4519 NORMAL 0.295589
4520 NORMAL -0.840706
4521 NORMAL -0.522901
4522 NORMAL -0.707976
4523 NORMAL 0.355006
4524 NORMAL -0.491544
4525 NORMAL -0.777690
4526 NORMAL 0.898909
4527 NORMAL 0.055071
4528 NORMAL 0.600366
4529 NORMAL -0.044130
4530 NORMAL 0.369042
4531 NORMAL -0.183438
4532 NORMAL -1.301513
4533 NORMAL -0.080950
4534 NORMAL 0.014601
4535 NORMAL 0.730391
4536 NORMAL 0.240571
4537 NORMAL 0.684227
4538 NORMAL -0.670368
4539 NORMAL 0.270566
4540 NORMAL 0.023143
4541 NORMAL -0.073400
4542 NORMAL 0.261582
4543 NORMAL 0.137612
4544 NORMAL -0.027546
4545 NORMAL 0.150861
4546 NORMAL -0.913658
4547 NORMAL 0.269440
4548 NORMAL 0.633620
4549 NORMAL -0.586256
4550 NORMAL -0.436439
4551 NORMAL -0.199633
4552 NORMAL 0.358398
4553 NORMAL -0.085113
4554 NORMAL 0.927774
4555 NORMAL -0.270721
4556 NORMAL 0.608709
4557 NORMAL 0.050351
4558 NORMAL 0.465042
4559 NORMAL -0.056679
4560 NORMAL -0.112788
4561 NORMAL 0.071441
4562 NORMAL 0.235754
4563 NORMAL 0.576419
4564 NORMAL -0.288068
4565 NORMAL -0.494094
4566 NORMAL -0.193101
4567 NORMAL 0.624834
4568 NORMAL 0.445389
4569 NORMAL 0.313449
4570 NORMAL -0.114780
4571 NORMAL 0.147807
4572 NORMAL 0.646912
4573 NORMAL -0.004110
4574 NORMAL 0.797877
4575 NORMAL 0.315128
4576 NORMAL 0.628686
4577 NORMAL 0.269957
4578 NORMAL 0.474536
4579 NORMAL 0.900987
4580 NORMAL 0.264940
4581 NORMAL 0.225790
4582 NORMAL 0.174820
4583 NORMAL -0.390266
4584 NORMAL -0.055470
4585 NORMAL 0.636175
4586 NORMAL 0.513510
4587 NORMAL 0.499026
4588 NORMAL 0.922214
4589 NORMAL -0.542193
4590 NORMAL 0.147045
4591 NORMAL 0.114837
4592 NORMAL 0.457030
4593 NORMAL -0.001352
4594 NORMAL -0.021502
4595 NORMAL -0.974575
4596 NORMAL -0.242018
4597 NORMAL -0.775952
4598 NORMAL -0.120809
4599 NORMAL -0.189028
4600 NORMAL -0.222427
4601 NORMAL 0.878139
4602 NORMAL -0.059730
4603 NORMAL -0.283371
4604 NORMAL 0.726033
4605 NORMAL 1.335395
4606 NORMAL 1.157684
4607 NORMAL -0.384083
4608 NORMAL -0.441192
4609 NORMAL -0.031137
4610 NORMAL -0.141334
4611 NORMAL 0.420744
4612 NORMAL 0.032956
4613 NORMAL 0.636815
4614 NORMAL -0.386228
